order_id,customer_id,product_id,quantity,unit_price,order_date,delivery_status,payment_method,region,discount_applied
O581903,C00494,P0012,4,8.05,10-05-2025, DELAYED,Bank Transfer,Central,0
O331217,C00450,P0008,5,25.18,14-05-2025, Cancelled ,credit card,Central,0.2
O953529,C00302,P0008,3,48.46,18-05-2025, Cancelled ,Bank Transfer,West,
O437065,C00094,P0001,5,11.09,22-05-2025,Delayed,credit card,North,0.05
O237668,C00426,P0006,4,43.01,26-05-2025,Delivered,Credit Card,South,
O703460,C00480,P0006,5,48.43,30-05-2025,Delayed,Bank Transfer,North,0.1
O142016,C00371,P0004,2,14.22,03-06-2025,Delivered,Bank Transfer,North,0
O525097,C00185,P0010,5,34.32,07-06-2025,Delivered,Bank Transfer,Central,0.1
O938047,C00297,P0004,4,35.09,11-06-2025,Delivered,credit card,West,0.1
O135475,C00456,P0004,5,9.38,15-06-2025,delivered,PayPal,East,0.05
O879927,C00084,P0027,4,47.83,19-06-2025,Delayed,credit card,Central,0.2
O898228,C00287,P0018,4,34.81,23-06-2025,Delivered,PayPal,North,0.05
O402816,C00440,P0015,5,16.15,27-06-2025, DELAYED,credit card,Central,0
O834496,C00333,P0008,5,41.14,01-07-2025,Delayed,credit card,Central,0.05
O144230,C00058,P0015,2,19.94,05-07-2025,Delivered,PayPal,South,
O619235,C00276,P0016,1,48.97,09-07-2025, Cancelled ,credit card,East,0.15
O646486,C00316,P0020,1,14.9,13-07-2025, DELAYED,Bank Transfer,North,0.1
O723588,C00395,P0026,5,44.62,17-07-2025,Delayed,Bank Transfer,South,0.2
O796513,C00067,P0025,2,20.89,21-07-2025, DELAYED,Credit Card,East,0.05
O212788,C00190,P0011,3,28.68,25-07-2025,delivered,credit card,Central,0.15
O793547,C00180,P0019,4,21.91,29-07-2025, Cancelled ,Credit Card,North,0.05
O225073,C00112,P0030,4,36.82,02-08-2025,delivered,PayPal,South,0.1
O672504,C00471,P0019,2,30.52,06-08-2025, Cancelled ,Bank Transfer,Central,0
O774786,C00399,P0002,3,31.51,10-08-2025,Delivered,PayPal,West,
O279994,C00298,P0012,3,24.93,14-08-2025, DELAYED,credit card,Central,0.1
O372617,C00174,P0024,4,10.8,18-08-2025,delivered,Bank Transfer,Central,0.2
O173252,C00359,P0014,4,9.18,22-08-2025, DELAYED,Bank Transfer,South,0.2
O718743,C00209,P0024,,43.59,17-08-2025,Delivered,credit card,Central,0
O955335,C00007,P0013,3,32.24,12-08-2025,delivered,Credit Card,Central,0.15
O154538,C00405,P0007,4,18.74,07-08-2025, DELAYED,Bank Transfer,West,
O403817,C00303,P0007,2,30.9,02-08-2025,Delivered,Credit Card,North,0.15
O762062,C00185,P0026,2,22.32,28-07-2025, Cancelled ,Bank Transfer,West,
O738123,C00063,P0004,4,37.97,23-07-2025,Delayed,credit card,East,0.2
O758100,C00441,P0022,4,39.7,18-07-2025,delivered,Bank Transfer,South,
O246773,C00461,P0023,4,24.73,13-07-2025, Cancelled ,Credit Card,West,0.15
O333988,C00374,P0020,1,48.63,08-07-2025,delivered,PayPal,South,
O246132,C00393,P0030,1,33.75,03-07-2025,Delivered,PayPal,South,
O739468,C00191,P0011,3,46.21,28-06-2025,delivered,Bank Transfer,West,0.2
O239188,C00423,P0012,4,37.82,23-06-2025,,credit card,East,0.05
O834540,C00177,P0006,4,23.05,18-06-2025,delivered,PayPal,South,0.2
O136857,C00282,P0014,5,17.73,13-06-2025,delivered,PayPal,North,
O641690,C00275,P0017,3,15.19,08-06-2025, Cancelled ,Credit Card,North,0.15
O690965,C00400,P0025,4,14.57,03-06-2025,Delivered,Bank Transfer,West,0.1
O979665,C00287,P0010,1,33.79,29-05-2025, Cancelled ,Credit Card,Central,0
O974322,C00017,P0023,1,10.67,24-05-2025,Delayed,credit card,East,0.15
O355741,C00031,P0027,1,30.56,19-05-2025,Delivered,Credit Card,North,0.2
O460530,C00478,P0011,4,17.4,14-05-2025,Delivered,Credit Card,Central,0.05
O571214,C00050,P0012,3,14.5,09-05-2025, Cancelled ,Credit Card,Central,0.1
O322800,C00389,P0010,4,28.29,04-05-2025,Delivered,PayPal,Central,0.2
O390931,C00390,P0017,5,32.92,05-05-2025, Cancelled ,credit card,North,0.1
O660480,C00455,P0002,3,13.88,06-05-2025, Cancelled ,Bank Transfer,East,0.15
O116360,C00137,P0023,3,14.71,07-05-2025,Delayed,credit card,East,
O884022,C00375,P0007,2,19.31,08-05-2025, Cancelled ,Credit Card,Central,0.05
O869611,C00319,P0029,2,46.41,09-05-2025,Delayed,credit card,East,0.05
O616515,C00316,P0008,3,15.09,10-05-2025,delivered,credit card,East,0.05
O754429,C00321,P0002,5,35.25,11-05-2025,Delivered,Credit Card,South,0.05
O164269,C00127,P0026,2,32.76,12-05-2025,delivered,Bank Transfer,West,0.1
O375403,C00191,P0027,1,33.41,13-05-2025, DELAYED,Credit Card,Central,0.1
O553029,C00487,P0010,1,48.65,14-05-2025,Delayed,PayPal,North,0.05
O382890,C00073,P0027,3,33.27,15-05-2025,Delayed,Bank Transfer,South,0.1
O898882,C00256,P0028,2,28.05,16-05-2025, DELAYED,credit card,North,0.1
O575106,C00398,P0010,1,33.29,17-05-2025,Delivered,Credit Card,North,0.1
O719025,C00226,P0026,5,32.29,18-05-2025,delivered,Credit Card,North,0.1
O700987,C00362,P0021,1,12.08,19-05-2025,delivered,Bank Transfer,South,
O229741,C00334,P0024,5,43.04,20-05-2025,Delayed,Bank Transfer,West,0.1
O883089,C00037,P0024,1,17.48,21-05-2025,Delayed,Credit Card,North,0
O720149,C00322,P0004,5,40.84,22-05-2025,Delayed,credit card,South,0.1
O784597,C00035,P0011,1,18.21,23-05-2025,delivered,Bank Transfer,Central,0.05
O295225,C00144,P0017,4,37,24-05-2025, Cancelled ,credit card,East,0.2
O998460,C00387,P0009,5,33.51,25-05-2025, Cancelled ,Credit Card,West,0.05
O317530,C00109,P0025,5,47.42,26-05-2025,delivered,Credit Card,East,
O436511,C00369,P0006,4,17.31,27-05-2025,Delivered,PayPal,Central,
O710758,C00189,P0013,4,22.22,28-05-2025,Delayed,Bank Transfer,South,0.2
O484739,C00240,P0014,3,44.62,29-05-2025,delivered,PayPal,South,0
O615969,C00118,P0012,3,11.83,30-05-2025, Cancelled ,credit card,North,0
O887655,C00120,P0028,2,17.28,31-05-2025,Delivered,Bank Transfer,West,0.1
O562997,C00062,P0026,3,43.55,01-06-2025,delivered,PayPal,North,
O800103,C00198,P0023,1,26.72,02-06-2025, DELAYED,Bank Transfer,Central,0.05
O286237,C00267,P0017,3,24.98,03-06-2025,delivered,PayPal,West,0.15
O137702,C00323,P0024,2,18.57,04-06-2025, DELAYED,credit card,East,0.15
O961607,C00143,P0019,4,23.73,05-06-2025,Delayed,Credit Card,North,0.05
O540223,C00411,P0020,2,32.6,06-06-2025, DELAYED,Bank Transfer,East,0.2
O631072,C00475,P0006,2,11.35,07-06-2025, DELAYED,credit card,North,0
O277217,C00140,P0025,4,31.97,08-06-2025,delivered,Bank Transfer,North,
O767140,C00087,P0005,4,36.56,09-06-2025, Cancelled ,PayPal,West,0.2
O918384,C00015,P0002,5,12.92,10-06-2025, DELAYED,Bank Transfer,North,0.15
O644080,C00286,P0012,3,29.48,11-06-2025,Delayed,credit card,Central,0.1
O584049,C00087,P0027,3,18.25,12-06-2025,Delivered,Credit Card,East,0
O905829,C00469,P0008,1,45.11,13-06-2025, Cancelled ,credit card,West,0.15
O556929,C00243,P0014,4,39.59,14-06-2025, DELAYED,Credit Card,East,0.05
O410816,C00265,P0013,1,33.22,15-06-2025,delivered,credit card,East,0.05
O628406,C00125,P0007,2,25.34,16-06-2025,Delivered,Bank Transfer,West,0.1
O197119,C00172,P0016,4,28.09,17-06-2025,Delayed,Bank Transfer,North,0.05
O312424,C00033,P0007,5,44.91,18-06-2025, Cancelled ,Credit Card,South,0.2
O893715,C00390,P0014,5,42.79,19-06-2025, Cancelled ,PayPal,West,0.05
O347411,C00152,P0009,3,44.31,20-06-2025,delivered,credit card,West,0.2
O442638,C00273,P0024,2,37.71,21-06-2025,Delayed,PayPal,East,
O410438,C00155,P0011,2,29.05,22-06-2025,delivered,PayPal,West,
O277037,C00437,P0013,2,24.2,23-06-2025, Cancelled ,Credit Card,Central,0.05
O444202,C00328,P0004,3,29.05,24-06-2025,delivered,Credit Card,North,0.05
O232345,C00357,P0024,5,30.48,25-06-2025,Delivered,Bank Transfer,West,0.05
O652584,C00174,P0014,4,27.82,26-06-2025, Cancelled ,Credit Card,West,0.2
O479353,C00149,P0010,3,26.1,27-06-2025, Cancelled ,credit card,North,0.1
O674764,C00093,P0020,3,36.04,28-06-2025,Delivered,Bank Transfer,North,0.2
O690962,C00456,P0007,1,26.88,29-06-2025,delivered,PayPal,South,0
O585612,C00120,P0010,1,26.37,30-06-2025,Delayed,Credit Card,West,
O418814,C00385,P0004,5,39.63,01-07-2025, Cancelled ,PayPal,West,0.2
O811856,C00450,P0025,3,25.39,02-07-2025,Delivered,PayPal,Central,0.15
O706302,C00093,P0002,3,44.88,03-07-2025,delivered,credit card,West,0.05
O913839,C00186,P0020,3,47.91,04-07-2025, Cancelled ,PayPal,East,0.1
O915981,C00486,P0008,2,34.45,05-07-2025, DELAYED,credit card,South,0.15
O834251,C00223,P0009,4,47.11,06-07-2025, Cancelled ,credit card,South,0.1
O971407,C00311,P0010,1,42.23,07-07-2025,Delivered,Bank Transfer,East,
O268538,C00051,P0010,1,43.03,08-07-2025, Cancelled ,Credit Card,Central,0.2
O459153,C00329,P0021,4,25.03,09-07-2025,Delayed,PayPal,West,
O131873,C00296,P0011,1,17.1,10-07-2025, DELAYED,Bank Transfer,North,
O592365,C00176,P0028,1,38.55,11-07-2025,delivered,credit card,North,0
O122574,C00215,P0029,2,12.7,12-07-2025,delivered,Bank Transfer,Central,0.2
O217677,C00471,P0006,1,48.22,13-07-2025,delivered,credit card,West,
O216233,C00434,P0014,2,8.33,14-07-2025,Delivered,Bank Transfer,East,0.05
O669351,C00262,P0010,3,20.93,15-07-2025,delivered,Bank Transfer,West,
O430384,C00183,P0020,1,22.88,16-07-2025,Delivered,credit card,North,
O313762,C00197,P0006,5,49.64,17-07-2025,delivered,Credit Card,East,0.2
O863614,C00487,P0001,4,30.68,18-07-2025,delivered,Bank Transfer,West,
O215019,C00270,P0015,4,48.22,19-07-2025,Delivered,Bank Transfer,West,0.15
O358436,C00465,P0001,2,30.01,20-07-2025, Cancelled ,Bank Transfer,West,0
O974922,C00006,P0021,3,18.9,21-07-2025,Delivered,PayPal,East,
O584638,C00129,P0024,3,47.31,22-07-2025,Delivered,Bank Transfer,West,0.15
O131396,C00003,P0017,2,47.23,23-07-2025,Delayed,Bank Transfer,Central,0.05
O376439,C00091,P0009,2,19.78,24-07-2025, Cancelled ,credit card,North,0
O197489,C00447,P0029,1,47.74,25-07-2025, DELAYED,credit card,Central,0.1
O156048,C00389,P0010,4,38.83,26-07-2025,Delivered,Bank Transfer,North,0
O154390,C00168,P0002,5,32.68,27-07-2025,Delayed,Bank Transfer,West,
O662484,C00422,P0013,1,10.47,28-07-2025,Delayed,PayPal,Central,0.1
O593460,C00194,P0030,2,8.42,29-07-2025,Delayed,Bank Transfer,Central,0.05
O547247,C00145,P0005,2,37.61,30-07-2025,Delayed,PayPal,East,0.05
O489269,C00460,P0015,3,41.12,31-07-2025, Cancelled ,Bank Transfer,East,0
O458507,C00338,P0003,2,34.53,01-08-2025, Cancelled ,credit card,West,0.1
O364835,C00222,P0019,5,29.17,02-08-2025, DELAYED,PayPal,Central,0.05
O702019,C00148,P0022,1,34.28,03-08-2025, DELAYED,credit card,Central,0
O998015,C00261,P0029,2,8.37,04-08-2025,Delayed,Bank Transfer,West,
O490290,C00009,P0004,4,23,05-08-2025,delivered,Credit Card,East,0.2
O863028,C00376,P0007,5,35.67,06-08-2025,Delayed,Bank Transfer,East,0.2
O769774,C00464,P0028,2,12.58,07-08-2025,Delivered,Credit Card,South,0.15
O350417,C00448,P0021,5,31.21,08-08-2025,delivered,Bank Transfer,West,0.15
O817407,C00082,P0011,3,43.86,09-08-2025, Cancelled ,credit card,North,0.05
O560431,C00408,P0014,4,34.63,10-08-2025, DELAYED,Bank Transfer,South,0
O405129,C00197,P0004,2,25.81,11-08-2025,Delayed,credit card,Central,0.15
O150852,C00324,P0003,2,24.04,12-08-2025,Delivered,PayPal,West,0
O383067,C00074,P0005,3,46.7,13-08-2025, DELAYED,credit card,North,0
O455640,C00331,P0014,3,23.7,14-08-2025,delivered,credit card,South,0.05
O677021,C00331,P0009,5,18.13,15-08-2025,Delivered,Bank Transfer,West,0.05
O719257,C00068,P0030,3,40.3,16-08-2025,delivered,Bank Transfer,North,0.2
O972542,C00330,P0008,4,9.52,17-08-2025,Delayed,Credit Card,South,0.15
O914674,C00294,P0007,1,18.86,18-08-2025, Cancelled ,Credit Card,West,0.05
O774761,C00294,P0002,2,9.64,19-08-2025,Delivered,Bank Transfer,South,0.15
O950014,C00098,P0026,5,30.34,20-08-2025,Delayed,credit card,East,0.1
O139220,C00376,P0012,2,13.29,21-08-2025,Delayed,Bank Transfer,East,0.1
O891276,C00366,P0025,4,13.12,22-08-2025, Cancelled ,Credit Card,North,0.1
O316718,C00335,P0019,2,22.08,23-08-2025, DELAYED,PayPal,Central,0.15
O599773,C00500,P0016,4,10.51,24-08-2025,delivered,credit card,West,0.2
O399565,C00164,P0027,3,9.72,25-08-2025, DELAYED,Bank Transfer,Central,0.05
O472671,C00390,P0009,4,39.48,22-08-2025,Delayed,Bank Transfer,North,0.05
O789098,C00420,P0007,1,46.25,23-08-2025,Delivered,Bank Transfer,Central,
O936792,C00493,P0012,2,15.07,24-08-2025, Cancelled ,PayPal,North,
O915583,C00376,P0022,1,30.17,25-08-2025,Delayed,Credit Card,North,0.2
O843397,C00067,P0010,1,22.25,15-08-2025,Delayed,Credit Card,North,0.2
O783550,C00424,P0017,1,19.79,16-08-2025, Cancelled ,credit card,North,0.1
O398846,C00480,P0020,1,43.29,17-08-2025,Delivered,PayPal,South,0.15
O305085,C00430,P0014,4,16.43,18-08-2025,Delivered,Bank Transfer,North,
O835026,C00299,P0005,1,48.12,19-08-2025,Delayed,Bank Transfer,East,0.2
O115690,C00164,P0012,3,43.28,20-08-2025,Delivered,Credit Card,North,0.1
O132805,C00417,P0017,3,43.56,21-08-2025, DELAYED,Bank Transfer,West,0
O556948,C00289,P0010,3,17.72,22-08-2025, DELAYED,Credit Card,West,0.1
O632828,C00150,P0004,3,12.94,23-08-2025,Delayed,Credit Card,North,0
O521677,C00344,P0003,4,26.51,24-08-2025,Delivered,Credit Card,East,
O679164,C00277,P0005,3,10.2,25-08-2025, Cancelled ,credit card,West,0.2
O400533,C00298,P0007,3,44.68,27-05-2025,Delayed,Bank Transfer,East,0.05
O402336,C00328,P0016,2,24.96,28-05-2025, Cancelled ,credit card,East,0.2
O977714,C00006,P0011,4,27.61,29-05-2025, DELAYED,Bank Transfer,West,
O125946,C00429,P0001,2,44.95,30-05-2025,delivered,PayPal,East,0.05
O327646,C00451,,4,29.16,31-05-2025,Delayed,credit card,West,0.15
O522551,C00381,P0001,2,23.27,01-06-2025,Delivered,Bank Transfer,South,0
O463052,C00327,P0010,5,41.43,02-06-2025,Delivered,credit card,East,0.2
O561777,C00410,P0003,4,26.58,03-06-2025, Cancelled ,Bank Transfer,Central,0.2
O825608,C00297,P0028,1,30.78,04-06-2025,Delivered,PayPal,Central,0.05
O337239,C00093,P0012,2,37.39,05-06-2025,Delivered,Bank Transfer,South,0
O960522,C00447,P0008,1,23.44,06-06-2025, Cancelled ,credit card,South,0.05
O420706,C00343,P0008,3,38.82,07-06-2025, Cancelled ,Credit Card,West,0.15
O222052,C00050,P0028,5,21.06,08-06-2025,delivered,Credit Card,West,0
O309129,C00346,P0016,3,34.19,09-06-2025, Cancelled ,PayPal,East,0.05
O308939,C00321,P0002,2,12.59,10-06-2025, Cancelled ,credit card,East,0
O128984,C00405,P0015,2,11.26,11-06-2025,Delivered,Credit Card,North,0
O601278,C00113,P0007,3,42.27,12-06-2025, Cancelled ,PayPal,Central,0.15
O176651,C00122,P0023,2,25.29,13-06-2025,delivered,Bank Transfer,East,0
O227780,C00474,P0024,4,9.61,14-06-2025, Cancelled ,credit card,North,0.2
O535844,C00181,P0021,2,10.47,15-06-2025, Cancelled ,PayPal,South,0
O727225,C00375,P0018,3,43.05,16-06-2025,delivered,PayPal,Central,0.2
O608293,C00041,P0004,3,44.24,17-06-2025,Delayed,PayPal,South,0.05
O280733,C00097,P0013,4,29.62,18-06-2025,Delayed,Bank Transfer,North,0.1
O295875,C00118,P0018,2,8.33,19-06-2025,Delivered,Bank Transfer,Central,0.2
O916163,C00302,P0016,2,15.29,20-06-2025,Delayed,Bank Transfer,North,0.1
O370282,C00457,P0007,1,21.11,21-06-2025, Cancelled ,Credit Card,West,0.1
O433724,C00451,P0027,1,19.8,22-06-2025,Delivered,credit card,South,0.2
O931044,C00442,P0007,5,28.22,23-06-2025,Delayed,PayPal,West,
O800532,C00500,P0011,3,31.8,24-06-2025,delivered,Credit Card,West,0.1
O646222,C00062,P0005,3,15.31,25-06-2025,Delayed,credit card,East,0.15
O688321,C00126,P0028,3,24.49,26-06-2025,Delayed,PayPal,South,0.1
O570467,C00038,P0020,4,29.47,27-06-2025,Delivered,Bank Transfer,North,
O219738,C00223,P0017,3,38.7,28-06-2025,Delayed,Bank Transfer,South,
O388845,C00108,P0010,5,39.96,29-06-2025,Delivered,PayPal,East,
O821594,C00157,P0023,1,16.98,30-06-2025,Delayed,Bank Transfer,South,0.1
O937652,C00443,P0008,1,42.11,01-07-2025,delivered,credit card,West,0.1
O278410,C00142,P0001,2,9.21,02-07-2025,delivered,PayPal,Central,
O316900,C00313,P0015,2,31.89,03-07-2025,Delivered,PayPal,Central,0.15
O305818,C00193,P0004,4,27.86,04-07-2025, Cancelled ,Credit Card,Central,
O570608,C00106,P0017,3,15.93,05-07-2025,delivered,Bank Transfer,East,0
O656839,C00251,P0024,4,14.56,06-07-2025, Cancelled ,Credit Card,Central,0
O657915,C00447,P0012,2,19.61,07-07-2025, DELAYED,PayPal,East,0.2
O978127,C00332,P0002,1,48.35,08-07-2025,Delivered,PayPal,North,0.2
O737128,C00104,P0027,3,49.29,09-07-2025, Cancelled ,Bank Transfer,East,0.1
O911450,C00365,P0024,3,28.47,10-07-2025, DELAYED,credit card,West,0.15
O623596,C00226,P0015,1,29.89,11-07-2025,delivered,Bank Transfer,North,
O660348,C00005,P0021,1,17.79,12-07-2025,delivered,Credit Card,South,0.15
O418604,C00345,P0020,4,43.83,13-07-2025,Delayed,Credit Card,West,
O930311,C00147,P0011,3,25.73,14-07-2025,Delivered,Bank Transfer,Central,0
O899262,C00059,P0020,5,41.32,15-07-2025, DELAYED,Bank Transfer,Central,
O587255,C00475,P0022,2,38.61,16-07-2025, DELAYED,Credit Card,Central,
O855785,C00389,P0024,1,45.02,17-07-2025, DELAYED,Bank Transfer,Central,0
O974931,C00414,P0013,2,30.51,18-07-2025,delivered,credit card,West,0.05
O375193,C00121,P0015,3,37.01,19-07-2025,Delivered,credit card,East,0.1
O567738,C00377,P0009,2,17.45,20-07-2025, DELAYED,PayPal,South,0.05
O406891,C00196,P0021,2,14.61,21-07-2025, Cancelled ,Bank Transfer,South,0
O865812,C00050,P0008,3,28.93,22-07-2025, DELAYED,credit card,North,
O756895,C00169,P0027,1,21.07,23-07-2025,Delivered,credit card,East,0
O197697,C00321,P0027,4,43.24,24-07-2025, Cancelled ,Bank Transfer,North,0.2
O811164,C00408,P0005,5,42.75,25-07-2025,Delivered,Bank Transfer,North,0.15
O475776,C00200,P0003,3,44.43,26-07-2025, DELAYED,PayPal,South,0.15
O851520,C00481,P0020,1,19.76,27-07-2025, DELAYED,credit card,South,0.15
O522423,C00255,P0011,5,40.62,28-07-2025, DELAYED,Credit Card,West,0.15
O470181,C00185,P0018,2,39.47,29-07-2025,delivered,credit card,North,0.15
O567994,C00425,P0016,4,30.57,30-07-2025,Delivered,Bank Transfer,North,0
O797593,C00339,P0012,3,35.44,31-07-2025, DELAYED,credit card,North,0.15
O517862,C00282,P0016,5,17.15,01-08-2025, DELAYED,PayPal,North,
O933198,C00098,P0009,3,28.1,02-08-2025,Delivered,PayPal,West,0
O202909,C00373,P0001,4,25.67,03-08-2025, DELAYED,Bank Transfer,East,0.05
O194473,C00142,P0016,1,14.93,04-08-2025,Delayed,credit card,East,0.1
O453032,C00050,P0006,5,25.51,05-08-2025,Delayed,Bank Transfer,South,0.15
O442355,C00185,P0001,4,28.59,06-08-2025,delivered,credit card,South,0.1
O132338,C00466,P0007,3,30.77,07-08-2025,Delivered,PayPal,North,0
O831570,C00251,P0004,5,24.73,08-08-2025, Cancelled ,Bank Transfer,South,
O638104,C00301,P0015,4,20.41,09-08-2025, Cancelled ,credit card,East,0.15
O418288,C00219,P0016,5,18.11,10-08-2025, Cancelled ,PayPal,Central,
O365484,C00498,P0015,5,46.08,11-08-2025,Delayed,Bank Transfer,West,0.2
O121280,C00146,P0023,4,42.45,12-08-2025, DELAYED,PayPal,East,0
O999732,C00057,P0005,1,31.84,13-08-2025,delivered,Credit Card,West,0.2
O282278,C00104,P0024,5,42.73,14-08-2025, Cancelled ,Credit Card,Central,0.15
O402557,C00144,P0006,2,33.58,15-08-2025, DELAYED,PayPal,West,
O131855,C00362,P0013,5,42.46,16-08-2025,Delivered,Bank Transfer,Central,
O844927,C00450,P0004,5,25.58,17-08-2025, Cancelled ,Bank Transfer,Central,0.15
O310609,C00191,P0013,4,16.01,19-05-2025, DELAYED,PayPal,West,0
O759609,C00280,P0010,4,8.23,20-05-2025,Delayed,Credit Card,South,0.1
O917102,C00180,P0024,3,41.07,21-05-2025, DELAYED,Bank Transfer,Central,
O247363,C00464,P0019,5,15.47,22-05-2025, Cancelled ,PayPal,West,0.2
O270659,C00051,P0017,5,27.66,23-05-2025,Delivered,Bank Transfer,North,
O604662,C00060,P0003,2,29.59,24-05-2025, DELAYED,credit card,West,0.15
O831886,C00033,P0009,3,15.25,25-05-2025, DELAYED,Bank Transfer,Central,
O175225,C00007,P0021,1,13.04,26-05-2025, DELAYED,credit card,Central,0.05
O546861,C00112,P0024,2,21.18,27-05-2025, Cancelled ,Credit Card,North,0
O603813,C00111,P0001,2,29.74,28-05-2025, Cancelled ,Credit Card,West,0.2
O640483,C00072,P0013,3,48.92,29-05-2025,Delayed,PayPal,North,0.05
O440789,C00055,P0029,4,26.8,30-05-2025,Delayed,Credit Card,West,0.15
O550174,C00442,P0007,3,20.26,31-05-2025,Delivered,credit card,North,0.2
O929872,C00327,P0030,3,42.61,01-06-2025, DELAYED,Bank Transfer,Central,0
O241728,C00221,P0018,4,19.24,02-06-2025,Delivered,Credit Card,East,0.05
O917162,C00406,P0015,2,38.26,03-06-2025, DELAYED,PayPal,North,0
O119934,C00145,P0018,1,31.5,04-06-2025,Delivered,credit card,East,0.2
O236036,C00076,P0021,4,11.9,05-06-2025,Delivered,PayPal,East,0
O500318,C00427,P0017,3,40.16,06-06-2025,Delivered,PayPal,Central,0
O342162,C00044,P0027,4,19.85,07-06-2025,Delivered,Credit Card,Central,
O897001,C00085,P0023,3,26.16,08-06-2025,Delivered,Bank Transfer,West,0.05
O233307,C00155,P0030,5,44.7,09-06-2025, Cancelled ,Bank Transfer,South,
O132602,C00156,P0002,2,21.23,10-06-2025,Delayed,PayPal,East,0.2
O215758,C00115,P0004,1,36.25,11-06-2025,Delayed,PayPal,Central,0.05
O665247,C00319,P0008,2,11.33,12-06-2025,delivered,PayPal,South,0.2
O477427,C00148,P0028,5,34.19,13-06-2025,Delivered,credit card,East,
O337356,C00455,P0015,4,31.86,14-06-2025,Delayed,PayPal,Central,0.05
O746155,C00158,P0003,2,45.43,,Delivered,credit card,Central,
O950472,C00287,P0015,2,35.43,06-07-2025,Delayed,credit card,South,0.1
O740716,C00236,P0025,5,43.54,14-06-2025,Delayed,Bank Transfer,South,0.1
O870220,C00327,P0018,2,29.15,15-06-2025, DELAYED,Credit Card,West,0.1
O998987,C00248,P0022,2,32.3,07-07-2025, Cancelled ,PayPal,South,0.1
O478585,C00401,P0009,2,26.6,07-07-2025, Cancelled ,Bank Transfer,North,0.2
O601608,C00008,P0012,4,27.5,15-06-2025,Delivered,PayPal,East,0.2
